compound_id,base_rdkit_smiles,DILIst_Classification,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active
CID5905,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3372,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID5282181,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0
CID26879,c1ccc([C@H]2CN3CCSC3=N2)cc1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID40399,O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3715,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2800,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID5152,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID753,OCC(O)CO,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID16129665,CC(C)CC(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1ncc[nH]1)C(C)O)C(C)O)C(=O)NC(C(=O)O)C(C)C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID123631,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID444031,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5284371,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID23644556,[C-]#N,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID3226,FC(F)OC(F)(F)C(F)Cl,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID35370,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3671,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID5531,CCN(CC)c1cc(C)nc2ncnn12,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CID50313,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID124886,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60464,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID5411,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
CID54454,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CID92722,C[C@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID156419,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID54675783,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2313,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4991,CN(C)C(=O)Oc1ccc[n+](C)c1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3261,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
CID135398658,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID24199313,CC(=O)OC[C@H]1O[C@@H]([S-])[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID727,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
CID2088,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5360373,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1cnc[nH]1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3676,CCN(CC)CC(=O)Nc1c(C)cccc1C,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3351,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID4463,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60795,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID31072,CCOC(=O)n1ccn(C)c1=S,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID71357,[Rb+],0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
CID3690,O=P1(NCCCl)OCCCN1CCCl,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4075,Nc1ccc(O)c(C(=O)O)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID41693,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID40839,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
CID54676537,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID60961,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3333,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID151171,Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID5311,O=C(CCCCCCC(=O)Nc1ccccc1)NO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID65513,NCCc1cnc[nH]1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3236,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0
CID6253,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID426756,O=C(O)C1(C(=O)O)CCC1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID5756,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID4058,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CID77999,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5284373,C/C=C/C[C@@H](C)[C@@H](O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CID65592,Cc1cc(Br)c(O)c2ncccc12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID170361,c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID71169,CC(C)Nc1ncccn1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5284583,CC[C@H](C(N)=O)N1CCCC1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID31378,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID5881,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0
CID42266,CC1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID56959,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID3410,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
CID3749,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2732,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID359,Oc1cc(O)cc(O)c1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID54892,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5591,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID637563,C/C=C/c1ccc(OC)cc1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CID31703,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CID5770,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID4171,COCCc1ccc(OCC(O)CNC(C)C)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135398744,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5904,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5826,C[C@H](N)Cc1ccccc1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID16134395,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)NC1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H](C(C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)OC1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5479529,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID41684,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID9853654,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OCC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID3899,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4064,CCCC(C)(COC(N)=O)COC(N)=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID47499,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3902,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5355,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID1054,Cc1ncc(CO)c(CO)c1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5002,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID70683024,COc1ccc(N(C)C)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID71774,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0
CID4763,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2707,OC(O)C(Cl)(Cl)Cl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID1981,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID10113978,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0
CID10783,Cc1ncsc1CCCl,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID5281081,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60855,CC(=O)N[C@@H]1[C@@H](N=C(N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135409453,CCCCCN=C(N)N/N=C/c1c[nH]c2ccc(OC)cc12,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
CID104865,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID657309,CC(C)[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
CID5983,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID23667529,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID892,OC1C(O)C(O)C(O)C(O)C1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID65999,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID54766,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
CID2145,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID37542,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID19675,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID154228,C=CCOCC1CN2CCO[Si](C)(O1)OC(COCC=C)C2,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CID456201,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID446157,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H](O)C[C@@H](O)CC(=O)O,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID3467,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CID4507,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID2803,Clc1cccc(Cl)c1NC1=NCCN1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5819,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID5717,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID47811,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID2148,Nc1ccc(C(=O)NCC(=O)O)cc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID38853,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3386,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6178111,CC(C)N=C(N)/N=C(\N)Nc1ccc(Cl)cc1,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
CID9651,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID23724914,CCNC(=NCCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN=C(NCC)NCC)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O)NCC,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CID54675785,C=C1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5291,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6433272,CC1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)CC(O)C(C(=O)O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5282379,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID3752,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID441397,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID68827,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID439213,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID441140,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3957,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID60021,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5429,Cn1cnc2c1c(=O)[nH]c(=O)n2C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4912,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
CID208898,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID5284627,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3000715,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID2898,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
CID5284537,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID4497,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID4595,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID441278,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5319,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID10836,CN[C@@H](C)Cc1ccccc1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CID2447,CC(C)C(Br)C(=O)NC(N)=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6337614,O=C1c2cccc3c2[C@@H](CCC3)CN1[C@@H]1CN2CCC1CC2,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
CID54680692,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID166548,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID150311,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0
CID124087,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5388962,CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID64143,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID20279,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
