,spid,direction,hit,meas
1211,676,up,0,MitoStruct
1007,581,up,0,MitoStruct
1117,633,up,0,MitoStruct
1295,716,up,0,MitoStruct
1005,580,up,2,MitoStruct
1015,585,up,0,MitoStruct
1171,658,up,0,MitoStruct
683,422,up,0,MitoStruct
909,537,up,0,MitoStruct
287,239,up,1,MitoStruct
289,24,up,0,MitoStruct
291,240,up,0,MitoStruct
293,241,up,0,MitoStruct
295,242,up,0,MitoStruct
297,243,up,0,MitoStruct
299,244,up,0,MitoStruct
301,245,up,0,MitoStruct
303,246,up,0,MitoStruct
305,247,up,0,MitoStruct
307,248,up,0,MitoStruct
285,238,up,0,MitoStruct
309,249,up,0,MitoStruct
313,250,up,0,MitoStruct
315,251,up,0,MitoStruct
317,252,up,3,MitoStruct
319,253,up,3,MitoStruct
321,254,up,0,MitoStruct
323,255,up,0,MitoStruct
325,256,up,0,MitoStruct
327,257,up,0,MitoStruct
329,258,up,0,MitoStruct
331,259,up,0,MitoStruct
333,26,up,0,MitoStruct
311,25,up,0,MitoStruct
283,237,up,2,MitoStruct
281,236,up,0,MitoStruct
279,235,up,0,MitoStruct
229,203,up,0,MitoStruct
231,204,up,0,MitoStruct
233,205,up,0,MitoStruct
235,21,up,0,MitoStruct
237,216,up,1,MitoStruct
239,217,up,0,MitoStruct
241,218,up,0,MitoStruct
243,219,up,0,MitoStruct
245,22,up,0,MitoStruct
247,220,up,1,MitoStruct
249,221,up,0,MitoStruct
251,222,up,1,MitoStruct
253,223,up,2,MitoStruct
255,224,up,1,MitoStruct
257,225,up,0,MitoStruct
259,226,up,0,MitoStruct
261,227,up,0,MitoStruct
263,228,up,0,MitoStruct
265,229,up,0,MitoStruct
267,23,up,0,MitoStruct
269,230,up,0,MitoStruct
271,231,up,1,MitoStruct
273,232,up,0,MitoStruct
275,233,up,0,MitoStruct
277,234,up,1,MitoStruct
335,260,up,0,MitoStruct
227,202,up,0,MitoStruct
337,261,up,0,MitoStruct
341,263,up,0,MitoStruct
401,290,up,0,MitoStruct
403,291,up,0,MitoStruct
405,292,up,0,MitoStruct
407,293,up,0,MitoStruct
409,294,up,0,MitoStruct
411,295,up,0,MitoStruct
413,296,up,2,MitoStruct
415,297,up,0,MitoStruct
417,298,up,0,MitoStruct
419,299,up,3,MitoStruct
421,30,up,0,MitoStruct
399,29,up,0,MitoStruct
423,300,up,0,MitoStruct
427,302,up,0,MitoStruct
429,303,up,0,MitoStruct
431,304,up,0,MitoStruct
433,305,up,0,MitoStruct
435,306,up,0,MitoStruct
437,307,up,0,MitoStruct
439,308,up,0,MitoStruct
441,309,up,0,MitoStruct
443,31,up,0,MitoStruct
445,310,up,0,MitoStruct
447,311,up,0,MitoStruct
425,301,up,0,MitoStruct
397,289,up,0,MitoStruct
395,288,up,2,MitoStruct
393,287,up,0,MitoStruct
343,264,up,0,MitoStruct
345,265,up,0,MitoStruct
347,266,up,0,MitoStruct
349,267,up,0,MitoStruct
351,268,up,0,MitoStruct
353,269,up,0,MitoStruct
355,27,up,0,MitoStruct
357,270,up,2,MitoStruct
359,271,up,0,MitoStruct
361,272,up,0,MitoStruct
363,273,up,0,MitoStruct
365,274,up,0,MitoStruct
367,275,up,0,MitoStruct
369,276,up,4,MitoStruct
371,277,up,0,MitoStruct
373,278,up,0,MitoStruct
375,279,up,0,MitoStruct
377,28,up,0,MitoStruct
379,280,up,0,MitoStruct
381,281,up,0,MitoStruct
383,282,up,0,MitoStruct
385,283,up,0,MitoStruct
387,284,up,0,MitoStruct
389,285,up,0,MitoStruct
391,286,up,0,MitoStruct
339,262,up,0,MitoStruct
449,312,up,4,MitoStruct
225,201,up,0,MitoStruct
221,20,up,0,MitoStruct
59,126,up,0,MitoStruct
61,127,up,0,MitoStruct
63,128,up,0,MitoStruct
65,129,up,0,MitoStruct
67,13,up,0,MitoStruct
69,130,up,0,MitoStruct
71,131,up,0,MitoStruct
73,132,up,0,MitoStruct
75,133,up,0,MitoStruct
77,134,up,0,MitoStruct
79,135,up,0,MitoStruct
57,125,up,0,MitoStruct
81,136,up,0,MitoStruct
85,138,up,0,MitoStruct
87,139,up,0,MitoStruct
89,14,up,0,MitoStruct
91,140,up,0,MitoStruct
93,141,up,0,MitoStruct
95,142,up,0,MitoStruct
97,143,up,0,MitoStruct
99,144,up,0,MitoStruct
101,145,up,0,MitoStruct
103,146,up,1,MitoStruct
105,147,up,0,MitoStruct
83,137,up,0,MitoStruct
55,124,up,0,MitoStruct
53,123,up,0,MitoStruct
51,122,up,0,MitoStruct
1,10,up,0,MitoStruct
3,100,up,0,MitoStruct
5,101,up,0,MitoStruct
7,102,up,0,MitoStruct
9,103,up,0,MitoStruct
11,104,up,0,MitoStruct
13,105,up,2,MitoStruct
15,106,up,0,MitoStruct
17,107,up,0,MitoStruct
19,108,up,0,MitoStruct
21,109,up,0,MitoStruct
23,11,up,0,MitoStruct
25,110,up,0,MitoStruct
27,111,up,0,MitoStruct
29,112,up,0,MitoStruct
31,113,up,0,MitoStruct
33,114,up,0,MitoStruct
35,115,up,0,MitoStruct
37,116,up,3,MitoStruct
39,117,up,0,MitoStruct
41,118,up,0,MitoStruct
43,119,up,0,MitoStruct
45,12,up,0,MitoStruct
47,120,up,0,MitoStruct
49,121,up,0,MitoStruct
107,148,up,0,MitoStruct
223,200,up,0,MitoStruct
109,149,up,0,MitoStruct
113,150,up,0,MitoStruct
173,178,up,0,MitoStruct
175,179,up,0,MitoStruct
177,18,up,0,MitoStruct
179,180,up,0,MitoStruct
181,181,up,0,MitoStruct
183,182,up,0,MitoStruct
185,183,up,1,MitoStruct
187,184,up,0,MitoStruct
189,185,up,0,MitoStruct
191,186,up,0,MitoStruct
193,187,up,0,MitoStruct
171,177,up,0,MitoStruct
195,188,up,0,MitoStruct
199,19,up,0,MitoStruct
201,190,up,0,MitoStruct
203,191,up,0,MitoStruct
205,192,up,0,MitoStruct
207,193,up,0,MitoStruct
209,194,up,0,MitoStruct
211,195,up,0,MitoStruct
213,196,up,1,MitoStruct
215,197,up,0,MitoStruct
217,198,up,0,MitoStruct
219,199,up,0,MitoStruct
197,189,up,0,MitoStruct
169,176,up,0,MitoStruct
167,175,up,0,MitoStruct
165,174,up,0,MitoStruct
115,151,up,0,MitoStruct
117,152,up,1,MitoStruct
119,153,up,0,MitoStruct
121,154,up,0,MitoStruct
123,155,up,0,MitoStruct
125,156,up,0,MitoStruct
127,157,up,0,MitoStruct
129,158,up,0,MitoStruct
131,159,up,0,MitoStruct
133,16,up,0,MitoStruct
135,160,up,0,MitoStruct
137,161,up,0,MitoStruct
139,162,up,0,MitoStruct
141,163,up,2,MitoStruct
143,164,up,0,MitoStruct
145,165,up,1,MitoStruct
147,166,up,0,MitoStruct
149,167,up,0,MitoStruct
151,168,up,1,MitoStruct
153,169,up,0,MitoStruct
155,17,up,0,MitoStruct
157,170,up,0,MitoStruct
159,171,up,0,MitoStruct
161,172,up,1,MitoStruct
163,173,up,0,MitoStruct
111,15,up,0,MitoStruct
451,313,up,0,MitoStruct
453,314,up,0,MitoStruct
455,315,up,0,MitoStruct
747,461,up,0,MitoStruct
749,462,up,3,MitoStruct
751,463,up,0,MitoStruct
753,464,up,0,MitoStruct
755,465,up,0,MitoStruct
757,466,up,0,MitoStruct
759,467,up,0,MitoStruct
761,468,up,0,MitoStruct
763,469,up,0,MitoStruct
765,47,up,0,MitoStruct
767,470,up,1,MitoStruct
745,46,up,0,MitoStruct
769,471,up,0,MitoStruct
773,473,up,0,MitoStruct
775,474,up,0,MitoStruct
777,475,up,0,MitoStruct
779,476,up,0,MitoStruct
781,477,up,0,MitoStruct
783,478,up,4,MitoStruct
785,479,up,0,MitoStruct
787,48,up,0,MitoStruct
789,480,up,0,MitoStruct
791,481,up,0,MitoStruct
793,482,up,0,MitoStruct
771,472,up,0,MitoStruct
743,459,up,0,MitoStruct
741,457,up,0,MitoStruct
739,456,up,0,MitoStruct
689,425,up,0,MitoStruct
691,426,up,0,MitoStruct
693,427,up,1,MitoStruct
695,428,up,0,MitoStruct
697,429,up,0,MitoStruct
699,43,up,0,MitoStruct
701,430,up,0,MitoStruct
703,431,up,0,MitoStruct
705,432,up,0,MitoStruct
707,433,up,0,MitoStruct
709,434,up,0,MitoStruct
711,435,up,1,MitoStruct
713,436,up,0,MitoStruct
715,437,up,0,MitoStruct
717,438,up,0,MitoStruct
719,439,up,0,MitoStruct
721,44,up,0,MitoStruct
723,440,up,0,MitoStruct
725,443,up,0,MitoStruct
727,45,up,0,MitoStruct
729,451,up,0,MitoStruct
731,452,up,1,MitoStruct
733,453,up,0,MitoStruct
735,454,up,0,MitoStruct
737,455,up,0,MitoStruct
795,483,up,0,MitoStruct
687,424,up,0,MitoStruct
797,484,up,0,MitoStruct
801,486,up,3,MitoStruct
861,513,up,2,MitoStruct
863,514,up,0,MitoStruct
865,515,up,0,MitoStruct
867,516,up,0,MitoStruct
869,518,up,0,MitoStruct
871,519,up,0,MitoStruct
873,52,up,0,MitoStruct
875,520,up,0,MitoStruct
877,521,up,0,MitoStruct
879,522,up,0,MitoStruct
881,523,up,0,MitoStruct
859,512,up,0,MitoStruct
883,524,up,0,MitoStruct
887,526,up,0,MitoStruct
889,527,up,0,MitoStruct
891,528,up,0,MitoStruct
893,529,up,0,MitoStruct
895,53,up,0,MitoStruct
897,530,up,0,MitoStruct
899,531,up,0,MitoStruct
901,532,up,0,MitoStruct
903,533,up,0,MitoStruct
905,535,up,0,MitoStruct
907,536,up,0,MitoStruct
885,525,up,0,MitoStruct
857,511,up,0,MitoStruct
855,510,up,0,MitoStruct
853,51,up,0,MitoStruct
803,487,up,2,MitoStruct
805,488,up,0,MitoStruct
807,489,up,0,MitoStruct
809,49,up,0,MitoStruct
811,490,up,0,MitoStruct
813,491,up,0,MitoStruct
815,492,up,0,MitoStruct
817,493,up,0,MitoStruct
819,494,up,1,MitoStruct
821,495,up,0,MitoStruct
823,496,up,2,MitoStruct
825,497,up,0,MitoStruct
827,498,up,0,MitoStruct
829,499,up,0,MitoStruct
831,50,up,0,MitoStruct
833,500,up,0,MitoStruct
835,501,up,0,MitoStruct
837,502,up,3,MitoStruct
839,503,up,0,MitoStruct
841,504,up,0,MitoStruct
843,505,up,0,MitoStruct
845,506,up,0,MitoStruct
847,507,up,0,MitoStruct
849,508,up,0,MitoStruct
851,509,up,0,MitoStruct
799,485,up,0,MitoStruct
685,423,up,0,MitoStruct
681,421,up,0,MitoStruct
679,420,up,0,MitoStruct
515,342,up,0,MitoStruct
517,343,up,0,MitoStruct
519,344,up,0,MitoStruct
521,345,up,0,MitoStruct
523,346,up,0,MitoStruct
525,347,up,0,MitoStruct
527,348,up,0,MitoStruct
529,349,up,2,MitoStruct
531,35,up,0,MitoStruct
533,350,up,0,MitoStruct
535,351,up,0,MitoStruct
513,341,up,0,MitoStruct
537,352,up,0,MitoStruct
541,354,up,0,MitoStruct
543,355,up,0,MitoStruct
545,356,up,0,MitoStruct
547,357,up,0,MitoStruct
549,358,up,0,MitoStruct
551,359,up,0,MitoStruct
553,36,up,0,MitoStruct
555,360,up,1,MitoStruct
557,361,up,0,MitoStruct
559,362,up,0,MitoStruct
561,363,up,0,MitoStruct
539,353,up,0,MitoStruct
511,340,up,0,MitoStruct
509,34,up,0,MitoStruct
507,339,up,0,MitoStruct
457,316,up,0,MitoStruct
459,317,up,0,MitoStruct
461,318,up,1,MitoStruct
463,319,up,0,MitoStruct
465,32,up,0,MitoStruct
467,320,up,1,MitoStruct
469,321,up,0,MitoStruct
471,322,up,0,MitoStruct
473,323,up,0,MitoStruct
475,324,up,0,MitoStruct
477,325,up,0,MitoStruct
479,326,up,0,MitoStruct
481,327,up,1,MitoStruct
483,328,up,0,MitoStruct
485,329,up,0,MitoStruct
487,33,up,0,MitoStruct
489,330,up,0,MitoStruct
491,331,up,0,MitoStruct
493,332,up,0,MitoStruct
495,333,up,3,MitoStruct
497,334,up,0,MitoStruct
499,335,up,1,MitoStruct
501,336,up,0,MitoStruct
503,337,up,0,MitoStruct
505,338,up,0,MitoStruct
563,364,up,0,MitoStruct
565,365,up,0,MitoStruct
567,366,up,3,MitoStruct
569,367,up,0,MitoStruct
629,394,up,0,MitoStruct
631,395,up,0,MitoStruct
633,396,up,0,MitoStruct
635,397,up,0,MitoStruct
637,398,up,0,MitoStruct
639,399,up,0,MitoStruct
641,40,up,0,MitoStruct
643,403,up,0,MitoStruct
645,404,up,0,MitoStruct
647,405,up,0,MitoStruct
649,406,up,0,MitoStruct
651,407,up,0,MitoStruct
653,408,up,0,MitoStruct
655,409,up,0,MitoStruct
657,41,up,0,MitoStruct
659,411,up,3,MitoStruct
661,412,up,0,MitoStruct
663,413,up,0,MitoStruct
665,414,up,0,MitoStruct
667,415,up,0,MitoStruct
669,416,up,0,MitoStruct
671,417,up,0,MitoStruct
673,418,up,0,MitoStruct
675,419,up,0,MitoStruct
677,42,up,0,MitoStruct
627,393,up,0,MitoStruct
911,538,up,0,MitoStruct
625,392,up,0,MitoStruct
621,390,up,0,MitoStruct
571,368,up,0,MitoStruct
573,369,up,0,MitoStruct
575,37,up,0,MitoStruct
577,370,up,0,MitoStruct
579,371,up,0,MitoStruct
581,372,up,0,MitoStruct
583,373,up,0,MitoStruct
585,374,up,0,MitoStruct
587,375,up,0,MitoStruct
589,376,up,3,MitoStruct
591,377,up,0,MitoStruct
593,378,up,0,MitoStruct
595,379,up,0,MitoStruct
597,38,up,0,MitoStruct
599,380,up,0,MitoStruct
601,381,up,0,MitoStruct
603,382,up,0,MitoStruct
605,383,up,0,MitoStruct
607,384,up,0,MitoStruct
609,385,up,0,MitoStruct
611,386,up,0,MitoStruct
613,387,up,0,MitoStruct
615,388,up,0,MitoStruct
617,389,up,0,MitoStruct
619,39,up,0,MitoStruct
623,391,up,0,MitoStruct
1367,99,up,0,MitoStruct
