,spid,direction,hit,meas
93,141,up,0,NucArea
95,142,up,0,NucArea
97,143,up,0,NucArea
99,144,up,0,NucArea
101,145,up,0,NucArea
103,146,up,0,NucArea
105,147,up,0,NucArea
83,137,up,0,NucArea
55,124,up,0,NucArea
53,123,up,0,NucArea
51,122,up,0,NucArea
1,10,up,0,NucArea
3,100,up,0,NucArea
5,101,up,0,NucArea
7,102,up,0,NucArea
9,103,up,0,NucArea
11,104,up,2,NucArea
13,105,up,0,NucArea
15,106,up,0,NucArea
17,107,up,0,NucArea
19,108,up,0,NucArea
21,109,up,0,NucArea
23,11,up,0,NucArea
25,110,up,0,NucArea
27,111,up,0,NucArea
29,112,up,0,NucArea
31,113,up,0,NucArea
33,114,up,0,NucArea
35,115,up,0,NucArea
37,116,up,0,NucArea
39,117,up,0,NucArea
41,118,up,0,NucArea
43,119,up,0,NucArea
45,12,up,0,NucArea
47,120,up,0,NucArea
49,121,up,0,NucArea
107,148,up,0,NucArea
223,200,up,0,NucArea
109,149,up,0,NucArea
113,150,up,0,NucArea
173,178,up,0,NucArea
175,179,up,0,NucArea
177,18,up,0,NucArea
179,180,up,0,NucArea
181,181,up,0,NucArea
183,182,up,0,NucArea
185,183,up,0,NucArea
187,184,up,0,NucArea
189,185,up,0,NucArea
191,186,up,0,NucArea
193,187,up,0,NucArea
171,177,up,0,NucArea
195,188,up,0,NucArea
199,19,up,0,NucArea
201,190,up,0,NucArea
203,191,up,0,NucArea
205,192,up,0,NucArea
207,193,up,0,NucArea
209,194,up,0,NucArea
211,195,up,0,NucArea
213,196,up,0,NucArea
215,197,up,0,NucArea
217,198,up,0,NucArea
219,199,up,0,NucArea
197,189,up,0,NucArea
169,176,up,0,NucArea
167,175,up,0,NucArea
165,174,up,0,NucArea
115,151,up,0,NucArea
117,152,up,0,NucArea
119,153,up,0,NucArea
121,154,up,0,NucArea
123,155,up,0,NucArea
125,156,up,0,NucArea
127,157,up,0,NucArea
129,158,up,0,NucArea
131,159,up,0,NucArea
133,16,up,0,NucArea
135,160,up,0,NucArea
137,161,up,0,NucArea
139,162,up,0,NucArea
141,163,up,0,NucArea
143,164,up,0,NucArea
145,165,up,0,NucArea
147,166,up,0,NucArea
149,167,up,0,NucArea
151,168,up,0,NucArea
153,169,up,0,NucArea
155,17,up,0,NucArea
157,170,up,0,NucArea
159,171,up,0,NucArea
161,172,up,0,NucArea
163,173,up,0,NucArea
111,15,up,0,NucArea
451,313,up,0,NucArea
453,314,up,0,NucArea
455,315,up,0,NucArea
747,461,up,0,NucArea
749,462,up,0,NucArea
751,463,up,0,NucArea
753,464,up,0,NucArea
755,465,up,0,NucArea
757,466,up,0,NucArea
759,467,up,0,NucArea
761,468,up,0,NucArea
763,469,up,0,NucArea
765,47,up,0,NucArea
767,470,up,0,NucArea
745,46,up,0,NucArea
769,471,up,0,NucArea
773,473,up,0,NucArea
775,474,up,0,NucArea
777,475,up,0,NucArea
779,476,up,0,NucArea
781,477,up,0,NucArea
783,478,up,0,NucArea
785,479,up,0,NucArea
787,48,up,0,NucArea
789,480,up,0,NucArea
791,481,up,0,NucArea
793,482,up,0,NucArea
771,472,up,0,NucArea
743,459,up,0,NucArea
741,457,up,0,NucArea
739,456,up,0,NucArea
689,425,up,0,NucArea
691,426,up,0,NucArea
693,427,up,0,NucArea
695,428,up,0,NucArea
697,429,up,0,NucArea
699,43,up,0,NucArea
701,430,up,0,NucArea
703,431,up,0,NucArea
705,432,up,0,NucArea
707,433,up,0,NucArea
709,434,up,0,NucArea
711,435,up,0,NucArea
713,436,up,0,NucArea
715,437,up,0,NucArea
717,438,up,0,NucArea
719,439,up,0,NucArea
721,44,up,0,NucArea
723,440,up,0,NucArea
725,443,up,0,NucArea
727,45,up,0,NucArea
729,451,up,0,NucArea
731,452,up,0,NucArea
733,453,up,0,NucArea
735,454,up,0,NucArea
737,455,up,0,NucArea
795,483,up,0,NucArea
687,424,up,0,NucArea
797,484,up,0,NucArea
801,486,up,0,NucArea
861,513,up,0,NucArea
863,514,up,0,NucArea
865,515,up,0,NucArea
867,516,up,0,NucArea
869,518,up,0,NucArea
871,519,up,0,NucArea
873,52,up,0,NucArea
875,520,up,0,NucArea
877,521,up,0,NucArea
879,522,up,0,NucArea
881,523,up,0,NucArea
859,512,up,0,NucArea
883,524,up,0,NucArea
887,526,up,0,NucArea
889,527,up,0,NucArea
891,528,up,0,NucArea
893,529,up,0,NucArea
895,53,up,0,NucArea
897,530,up,0,NucArea
899,531,up,0,NucArea
901,532,up,0,NucArea
903,533,up,0,NucArea
905,535,up,0,NucArea
907,536,up,0,NucArea
885,525,up,0,NucArea
857,511,up,0,NucArea
855,510,up,0,NucArea
853,51,up,0,NucArea
803,487,up,0,NucArea
805,488,up,0,NucArea
807,489,up,0,NucArea
809,49,up,0,NucArea
811,490,up,0,NucArea
813,491,up,0,NucArea
815,492,up,0,NucArea
817,493,up,0,NucArea
819,494,up,0,NucArea
821,495,up,0,NucArea
823,496,up,0,NucArea
825,497,up,0,NucArea
827,498,up,0,NucArea
829,499,up,0,NucArea
831,50,up,0,NucArea
833,500,up,0,NucArea
835,501,up,0,NucArea
837,502,up,0,NucArea
839,503,up,0,NucArea
841,504,up,0,NucArea
843,505,up,0,NucArea
845,506,up,0,NucArea
847,507,up,0,NucArea
849,508,up,0,NucArea
851,509,up,0,NucArea
799,485,up,0,NucArea
685,423,up,0,NucArea
681,421,up,0,NucArea
679,420,up,0,NucArea
515,342,up,0,NucArea
517,343,up,0,NucArea
519,344,up,0,NucArea
521,345,up,0,NucArea
523,346,up,0,NucArea
525,347,up,0,NucArea
527,348,up,0,NucArea
529,349,up,0,NucArea
531,35,up,0,NucArea
533,350,up,0,NucArea
535,351,up,0,NucArea
513,341,up,0,NucArea
537,352,up,0,NucArea
541,354,up,0,NucArea
543,355,up,0,NucArea
545,356,up,0,NucArea
547,357,up,0,NucArea
549,358,up,0,NucArea
551,359,up,0,NucArea
553,36,up,2,NucArea
555,360,up,0,NucArea
557,361,up,0,NucArea
559,362,up,0,NucArea
561,363,up,0,NucArea
539,353,up,0,NucArea
511,340,up,0,NucArea
509,34,up,0,NucArea
507,339,up,0,NucArea
457,316,up,0,NucArea
459,317,up,0,NucArea
461,318,up,0,NucArea
463,319,up,0,NucArea
465,32,up,0,NucArea
467,320,up,0,NucArea
469,321,up,0,NucArea
471,322,up,0,NucArea
473,323,up,0,NucArea
475,324,up,0,NucArea
477,325,up,0,NucArea
479,326,up,0,NucArea
481,327,up,0,NucArea
483,328,up,0,NucArea
485,329,up,0,NucArea
487,33,up,0,NucArea
489,330,up,0,NucArea
491,331,up,0,NucArea
493,332,up,0,NucArea
495,333,up,0,NucArea
497,334,up,0,NucArea
499,335,up,0,NucArea
501,336,up,0,NucArea
503,337,up,0,NucArea
505,338,up,0,NucArea
563,364,up,0,NucArea
565,365,up,0,NucArea
567,366,up,0,NucArea
569,367,up,0,NucArea
629,394,up,0,NucArea
631,395,up,0,NucArea
633,396,up,0,NucArea
635,397,up,0,NucArea
637,398,up,0,NucArea
639,399,up,0,NucArea
641,40,up,0,NucArea
643,403,up,0,NucArea
645,404,up,0,NucArea
647,405,up,0,NucArea
649,406,up,0,NucArea
651,407,up,0,NucArea
653,408,up,0,NucArea
655,409,up,0,NucArea
657,41,up,0,NucArea
659,411,up,0,NucArea
661,412,up,0,NucArea
663,413,up,0,NucArea
665,414,up,0,NucArea
667,415,up,0,NucArea
669,416,up,0,NucArea
671,417,up,0,NucArea
673,418,up,0,NucArea
675,419,up,0,NucArea
677,42,up,0,NucArea
627,393,up,0,NucArea
911,538,up,0,NucArea
625,392,up,0,NucArea
621,390,up,0,NucArea
571,368,up,0,NucArea
573,369,up,0,NucArea
575,37,up,0,NucArea
577,370,up,0,NucArea
579,371,up,0,NucArea
581,372,up,0,NucArea
583,373,up,0,NucArea
585,374,up,0,NucArea
587,375,up,0,NucArea
589,376,up,0,NucArea
591,377,up,0,NucArea
593,378,up,0,NucArea
595,379,up,0,NucArea
597,38,up,0,NucArea
599,380,up,0,NucArea
601,381,up,0,NucArea
603,382,up,0,NucArea
605,383,up,0,NucArea
607,384,up,0,NucArea
609,385,up,0,NucArea
611,386,up,0,NucArea
613,387,up,0,NucArea
615,388,up,0,NucArea
617,389,up,0,NucArea
619,39,up,0,NucArea
623,391,up,0,NucArea
1367,99,up,0,NucArea
